,frame,pos_x,pos_y,id
3452,1151.0,294,356,Burrow 2
3453,1152.0,224,301,A
3454,1152.0,946,180,Burrow 1
3455,1152.0,294,356,Burrow 2
3456,1153.0,224,301,A
3457,1153.0,946,180,Burrow 1
3458,1153.0,294,356,Burrow 2
3459,1154.0,224,301,A
3460,1154.0,946,180,Burrow 1
3461,1154.0,294,356,Burrow 2
3462,1155.0,224,300,A
3463,1155.0,946,180,Burrow 1
3464,1155.0,294,356,Burrow 2
3465,1156.0,224,300,A
3466,1156.0,946,180,Burrow 1
3467,1156.0,294,356,Burrow 2
3468,1157.0,225,300,A
3469,1157.0,946,180,Burrow 1
3470,1157.0,294,356,Burrow 2
3471,1158.0,224,301,A
3472,1158.0,946,180,Burrow 1
3473,1158.0,294,356,Burrow 2
3474,1159.0,224,301,A
3475,1159.0,946,180,Burrow 1
3476,1159.0,294,356,Burrow 2
3477,1160.0,224,300,A
3478,1160.0,946,180,Burrow 1
3479,1160.0,294,356,Burrow 2
3480,1161.0,224,301,A
3481,1161.0,946,180,Burrow 1
3482,1161.0,294,356,Burrow 2
3483,1162.0,224,301,A
3484,1162.0,946,180,Burrow 1
3485,1162.0,294,356,Burrow 2
3486,1163.0,224,301,A
3487,1163.0,946,180,Burrow 1
3488,1163.0,294,356,Burrow 2
3489,1164.0,224,301,A
3490,1164.0,946,180,Burrow 1
3491,1164.0,294,356,Burrow 2
3492,1165.0,224,301,A
3493,1165.0,946,180,Burrow 1
3494,1165.0,294,356,Burrow 2
3495,1166.0,224,301,A
3496,1166.0,946,180,Burrow 1
3497,1166.0,294,356,Burrow 2
3498,1167.0,224,301,A
3499,1167.0,946,180,Burrow 1
3500,1167.0,294,356,Burrow 2
3501,1168.0,224,301,A
3502,1168.0,946,180,Burrow 1
3503,1168.0,294,356,Burrow 2
3504,1169.0,224,300,A
3505,1169.0,946,180,Burrow 1
3506,1169.0,294,356,Burrow 2
3507,1170.0,224,301,A
3508,1170.0,946,180,Burrow 1
3509,1170.0,294,356,Burrow 2
3510,1171.0,224,300,A
3511,1171.0,946,180,Burrow 1
3512,1171.0,294,356,Burrow 2
3513,1172.0,224,300,A
3514,1172.0,946,180,Burrow 1
3515,1172.0,294,356,Burrow 2
3516,1173.0,224,300,A
3517,1173.0,946,180,Burrow 1
3518,1173.0,294,356,Burrow 2
3519,1174.0,224,300,A
3520,1174.0,946,180,Burrow 1
3521,1174.0,294,356,Burrow 2
3522,1175.0,224,300,A
3523,1175.0,946,180,Burrow 1
3524,1175.0,294,356,Burrow 2
3525,1176.0,225,300,A
3526,1176.0,946,180,Burrow 1
3527,1176.0,294,356,Burrow 2
3528,1177.0,225,300,A
3529,1177.0,946,180,Burrow 1
3530,1177.0,294,356,Burrow 2
3531,1178.0,224,300,A
3532,1178.0,946,180,Burrow 1
3533,1178.0,294,356,Burrow 2
3534,1179.0,224,300,A
3535,1179.0,946,180,Burrow 1
3536,1179.0,294,356,Burrow 2
3537,1180.0,224,300,A
3538,1180.0,946,180,Burrow 1
3539,1180.0,294,356,Burrow 2
3540,1181.0,224,300,A
3541,1181.0,946,180,Burrow 1
3542,1181.0,294,356,Burrow 2
3543,1182.0,224,300,A
3544,1182.0,946,180,Burrow 1
3545,1182.0,294,356,Burrow 2
3546,1183.0,224,300,A
3547,1183.0,946,180,Burrow 1
3548,1183.0,294,356,Burrow 2
3549,1184.0,224,300,A
3550,1184.0,946,180,Burrow 1
3551,1184.0,294,356,Burrow 2
3552,1185.0,224,300,A
3553,1185.0,946,180,Burrow 1
3554,1185.0,294,356,Burrow 2
3555,1186.0,224,300,A
3556,1186.0,946,180,Burrow 1
3557,1186.0,294,356,Burrow 2
3558,1187.0,224,300,A
3559,1187.0,946,180,Burrow 1
3560,1187.0,294,356,Burrow 2
3561,1188.0,224,300,A
3562,1188.0,946,180,Burrow 1
3563,1188.0,294,356,Burrow 2
3564,1189.0,224,300,A
3565,1189.0,946,180,Burrow 1
3566,1189.0,294,356,Burrow 2
3567,1190.0,224,300,A
3568,1190.0,946,180,Burrow 1
3569,1190.0,294,356,Burrow 2
3570,1191.0,224,300,A
3571,1191.0,946,180,Burrow 1
3572,1191.0,294,356,Burrow 2
3573,1192.0,224,300,A
3574,1192.0,946,180,Burrow 1
3575,1192.0,294,356,Burrow 2
3576,1193.0,225,299,A
3577,1193.0,946,180,Burrow 1
3578,1193.0,294,356,Burrow 2
3579,1194.0,225,299,A
3580,1194.0,946,180,Burrow 1
3581,1194.0,294,356,Burrow 2
3582,1195.0,225,299,A
3583,1195.0,946,180,Burrow 1
3584,1195.0,294,356,Burrow 2
3585,1196.0,225,299,A
3586,1196.0,946,180,Burrow 1
3587,1196.0,294,356,Burrow 2
3588,1197.0,225,299,A
3589,1197.0,946,180,Burrow 1
3590,1197.0,294,356,Burrow 2
3591,1198.0,226,298,A
3592,1198.0,946,180,Burrow 1
3593,1198.0,294,356,Burrow 2
3594,1199.0,226,298,A
3595,1199.0,946,180,Burrow 1
3596,1199.0,294,356,Burrow 2
3597,1200.0,226,297,A
3598,1200.0,946,180,Burrow 1
3599,1200.0,294,356,Burrow 2
3600,1201.0,227,297,A
3601,1201.0,946,180,Burrow 1
3602,1201.0,294,356,Burrow 2
3603,1202.0,226,297,A
3604,1202.0,946,180,Burrow 1
3605,1202.0,294,356,Burrow 2
3606,1203.0,226,297,A
3607,1203.0,946,180,Burrow 1
3608,1203.0,294,356,Burrow 2
3609,1204.0,226,297,A
3610,1204.0,946,180,Burrow 1
3611,1204.0,294,356,Burrow 2
3612,1205.0,226,298,A
3613,1205.0,946,180,Burrow 1
3614,1205.0,294,356,Burrow 2
3615,1206.0,226,297,A
3616,1206.0,946,180,Burrow 1
3617,1206.0,294,356,Burrow 2
3618,1207.0,226,297,A
3619,1207.0,946,180,Burrow 1
3620,1207.0,294,356,Burrow 2
3621,1208.0,226,297,A
3622,1208.0,946,180,Burrow 1
3623,1208.0,294,356,Burrow 2
3624,1209.0,226,297,A
3625,1209.0,946,180,Burrow 1
3626,1209.0,294,356,Burrow 2
3627,1210.0,226,297,A
3628,1210.0,946,180,Burrow 1
3629,1210.0,294,356,Burrow 2
3630,1211.0,226,297,A
3631,1211.0,946,180,Burrow 1
3632,1211.0,294,356,Burrow 2
3633,1212.0,226,297,A
3634,1212.0,946,180,Burrow 1
3635,1212.0,294,356,Burrow 2
3636,1213.0,226,297,A
3637,1213.0,946,180,Burrow 1
3638,1213.0,294,356,Burrow 2
3639,1214.0,226,297,A
3640,1214.0,946,180,Burrow 1
3641,1214.0,294,356,Burrow 2
3642,1215.0,226,297,A
3643,1215.0,946,180,Burrow 1
3644,1215.0,294,356,Burrow 2
3645,1216.0,226,296,A
3646,1216.0,946,180,Burrow 1
3647,1216.0,294,356,Burrow 2
3648,1217.0,226,297,A
3649,1217.0,946,180,Burrow 1
3650,1217.0,294,356,Burrow 2
3651,1218.0,226,297,A
3652,1218.0,946,180,Burrow 1
3653,1218.0,294,356,Burrow 2
3654,1219.0,226,297,A
3655,1219.0,946,180,Burrow 1
3656,1219.0,294,356,Burrow 2
3657,1220.0,226,296,A
3658,1220.0,946,180,Burrow 1
3659,1220.0,294,356,Burrow 2
3660,1221.0,226,297,A
3661,1221.0,946,180,Burrow 1
3662,1221.0,294,356,Burrow 2
3663,1222.0,226,297,A
3664,1222.0,946,180,Burrow 1
3665,1222.0,294,356,Burrow 2
3666,1223.0,226,297,A
3667,1223.0,946,180,Burrow 1
3668,1223.0,294,356,Burrow 2
3669,1224.0,226,297,A
3670,1224.0,946,180,Burrow 1
3671,1224.0,294,356,Burrow 2
3672,1225.0,225,297,A
3673,1225.0,946,180,Burrow 1
3674,1225.0,294,356,Burrow 2
3675,1226.0,225,297,A
3676,1226.0,946,180,Burrow 1
3677,1226.0,294,356,Burrow 2
3678,1227.0,225,298,A
3679,1227.0,946,180,Burrow 1
3680,1227.0,294,356,Burrow 2
3681,1228.0,225,298,A
3682,1228.0,946,180,Burrow 1
3683,1228.0,294,356,Burrow 2
3684,1229.0,225,298,A
3685,1229.0,946,180,Burrow 1
3686,1229.0,294,356,Burrow 2
3687,1230.0,224,299,A
3688,1230.0,946,180,Burrow 1
3689,1230.0,294,356,Burrow 2
3690,1231.0,225,298,A
3691,1231.0,946,180,Burrow 1
3692,1231.0,294,356,Burrow 2
3693,1232.0,225,298,A
3694,1232.0,946,180,Burrow 1
3695,1232.0,294,356,Burrow 2
3696,1233.0,225,298,A
3697,1233.0,946,180,Burrow 1
3698,1233.0,294,356,Burrow 2
3699,1234.0,225,298,A
3700,1234.0,946,180,Burrow 1
3701,1234.0,294,356,Burrow 2
3702,1235.0,225,298,A
3703,1235.0,946,180,Burrow 1
3704,1235.0,294,356,Burrow 2
3705,1236.0,225,298,A
3706,1236.0,946,180,Burrow 1
3707,1236.0,294,356,Burrow 2
3708,1237.0,225,298,A
3709,1237.0,946,180,Burrow 1
3710,1237.0,294,356,Burrow 2
3711,1238.0,225,297,A
3712,1238.0,946,180,Burrow 1
3713,1238.0,294,356,Burrow 2
3714,1239.0,225,297,A
3715,1239.0,946,180,Burrow 1
3716,1239.0,294,356,Burrow 2
3717,1240.0,225,297,A
3718,1240.0,946,180,Burrow 1
3719,1240.0,294,356,Burrow 2
3720,1241.0,225,297,A
3721,1241.0,946,180,Burrow 1
3722,1241.0,294,356,Burrow 2
3723,1242.0,225,297,A
3724,1242.0,946,180,Burrow 1
3725,1242.0,294,356,Burrow 2
3726,1243.0,225,297,A
3727,1243.0,946,180,Burrow 1
3728,1243.0,294,356,Burrow 2
3729,1244.0,226,296,A
3730,1244.0,946,180,Burrow 1
3731,1244.0,294,356,Burrow 2
3732,1245.0,226,295,A
3733,1245.0,946,180,Burrow 1
3734,1245.0,294,356,Burrow 2
3735,1246.0,227,295,A
3736,1246.0,946,180,Burrow 1
3737,1246.0,294,356,Burrow 2
3738,1247.0,228,294,A
3739,1247.0,946,180,Burrow 1
3740,1247.0,294,356,Burrow 2
3741,1248.0,228,294,A
3742,1248.0,946,180,Burrow 1
3743,1248.0,294,356,Burrow 2
3744,1249.0,228,293,A
3745,1249.0,946,180,Burrow 1
3746,1249.0,294,356,Burrow 2
3747,1250.0,228,293,A
3748,1250.0,946,180,Burrow 1
3749,1250.0,294,356,Burrow 2
3750,1251.0,228,293,A
3751,1251.0,946,180,Burrow 1
3752,1251.0,294,356,Burrow 2
3753,1252.0,228,293,A
3754,1252.0,946,180,Burrow 1
3755,1252.0,294,356,Burrow 2
3756,1253.0,228,293,A
3757,1253.0,946,180,Burrow 1
3758,1253.0,294,356,Burrow 2
3759,1254.0,228,292,A
3760,1254.0,946,180,Burrow 1
3761,1254.0,294,356,Burrow 2
3762,1255.0,228,292,A
3763,1255.0,946,180,Burrow 1
3764,1255.0,294,356,Burrow 2
3765,1256.0,229,292,A
3766,1256.0,946,180,Burrow 1
3767,1256.0,294,356,Burrow 2
3768,1257.0,229,292,A
3769,1257.0,946,180,Burrow 1
3770,1257.0,294,356,Burrow 2
3771,1258.0,229,292,A
3772,1258.0,946,180,Burrow 1
3773,1258.0,294,356,Burrow 2
3774,1259.0,229,292,A
3775,1259.0,946,180,Burrow 1
3776,1259.0,294,356,Burrow 2
3777,1260.0,229,292,A
3778,1260.0,946,180,Burrow 1
3779,1260.0,294,356,Burrow 2
3780,1261.0,229,292,A
3781,1261.0,946,180,Burrow 1
3782,1261.0,294,356,Burrow 2
3783,1262.0,230,291,A
3784,1262.0,946,180,Burrow 1
3785,1262.0,294,356,Burrow 2
3786,1263.0,230,290,A
3787,1263.0,946,180,Burrow 1
3788,1263.0,294,356,Burrow 2
3789,1264.0,230,290,A
3790,1264.0,946,180,Burrow 1
3791,1264.0,294,356,Burrow 2
3792,1265.0,231,289,A
3793,1265.0,946,180,Burrow 1
3794,1265.0,294,356,Burrow 2
3795,1266.0,231,290,A
3796,1266.0,946,180,Burrow 1
3797,1266.0,294,356,Burrow 2
3798,1267.0,231,289,A
3799,1267.0,946,180,Burrow 1
3800,1267.0,294,356,Burrow 2
3801,1268.0,231,289,A
3802,1268.0,946,180,Burrow 1
3803,1268.0,294,356,Burrow 2
3804,1269.0,231,289,A
3805,1269.0,946,180,Burrow 1
3806,1269.0,294,356,Burrow 2
3807,1270.0,230,289,A
3808,1270.0,946,180,Burrow 1
3809,1270.0,294,356,Burrow 2
3810,1271.0,230,289,A
3811,1271.0,946,180,Burrow 1
3812,1271.0,294,356,Burrow 2
3813,1272.0,230,289,A
3814,1272.0,946,180,Burrow 1
3815,1272.0,294,356,Burrow 2
3816,1273.0,230,289,A
3817,1273.0,946,180,Burrow 1
3818,1273.0,294,356,Burrow 2
3819,1274.0,230,289,A
3820,1274.0,946,180,Burrow 1
3821,1274.0,294,356,Burrow 2
3822,1275.0,229,289,A
3823,1275.0,946,180,Burrow 1
3824,1275.0,294,356,Burrow 2
3825,1276.0,229,289,A
3826,1276.0,946,180,Burrow 1
3827,1276.0,294,356,Burrow 2
3828,1277.0,229,289,A
3829,1277.0,946,180,Burrow 1
3830,1277.0,294,356,Burrow 2
3831,1278.0,229,289,A
3832,1278.0,946,180,Burrow 1
3833,1278.0,294,356,Burrow 2
3834,1279.0,229,289,A
3835,1279.0,946,180,Burrow 1
3836,1279.0,294,356,Burrow 2
3837,1280.0,229,289,A
3838,1280.0,946,180,Burrow 1
3839,1280.0,294,356,Burrow 2
3840,1281.0,229,290,A
3841,1281.0,946,180,Burrow 1
3842,1281.0,294,356,Burrow 2
3843,1282.0,229,289,A
3844,1282.0,946,180,Burrow 1
3845,1282.0,294,356,Burrow 2
3846,1283.0,229,289,A
3847,1283.0,946,180,Burrow 1
3848,1283.0,294,356,Burrow 2
3849,1284.0,229,289,A
3850,1284.0,946,180,Burrow 1
3851,1284.0,294,356,Burrow 2
3852,1285.0,229,289,A
3853,1285.0,946,180,Burrow 1
3854,1285.0,294,356,Burrow 2
3855,1286.0,228,289,A
3856,1286.0,946,180,Burrow 1
3857,1286.0,294,356,Burrow 2
3858,1287.0,228,289,A
3859,1287.0,946,180,Burrow 1
3860,1287.0,294,356,Burrow 2
3861,1288.0,228,289,A
3862,1288.0,946,180,Burrow 1
3863,1288.0,294,356,Burrow 2
3864,1289.0,228,289,A
3865,1289.0,946,180,Burrow 1
3866,1289.0,294,356,Burrow 2
3867,1290.0,228,289,A
3868,1290.0,946,180,Burrow 1
3869,1290.0,294,356,Burrow 2
3870,1291.0,228,288,A
3871,1291.0,946,180,Burrow 1
3872,1291.0,294,356,Burrow 2
3873,1292.0,228,289,A
3874,1292.0,946,180,Burrow 1
3875,1292.0,294,356,Burrow 2
3876,1293.0,228,288,A
3877,1293.0,946,180,Burrow 1
3878,1293.0,294,356,Burrow 2
3879,1294.0,228,288,A
3880,1294.0,946,180,Burrow 1
3881,1294.0,294,356,Burrow 2
3882,1295.0,228,287,A
3883,1295.0,946,180,Burrow 1
3884,1295.0,294,356,Burrow 2
3885,1296.0,229,287,A
3886,1296.0,946,180,Burrow 1
3887,1296.0,294,356,Burrow 2
3888,1297.0,229,287,A
3889,1297.0,946,180,Burrow 1
3890,1297.0,294,356,Burrow 2
3891,1298.0,229,286,A
3892,1298.0,946,180,Burrow 1
3893,1298.0,294,356,Burrow 2
3894,1299.0,229,286,A
3895,1299.0,946,180,Burrow 1
3896,1299.0,294,356,Burrow 2
3897,1300.0,230,285,A
3898,1300.0,946,180,Burrow 1
3899,1300.0,294,356,Burrow 2
3900,1301.0,230,285,A
3901,1301.0,946,180,Burrow 1
3902,1301.0,294,356,Burrow 2
3903,1302.0,230,284,A
3904,1302.0,946,180,Burrow 1
3905,1302.0,294,356,Burrow 2
3906,1303.0,230,284,A
3907,1303.0,946,180,Burrow 1
3908,1303.0,294,356,Burrow 2
3909,1304.0,230,284,A
3910,1304.0,946,180,Burrow 1
3911,1304.0,294,356,Burrow 2
3912,1305.0,231,283,A
3913,1305.0,946,180,Burrow 1
3914,1305.0,294,356,Burrow 2
3915,1306.0,231,283,A
3916,1306.0,946,180,Burrow 1
3917,1306.0,294,356,Burrow 2
3918,1307.0,231,282,A
3919,1307.0,946,180,Burrow 1
3920,1307.0,294,356,Burrow 2
3921,1308.0,231,282,A
3922,1308.0,946,180,Burrow 1
3923,1308.0,294,356,Burrow 2
3924,1309.0,231,281,A
3925,1309.0,946,180,Burrow 1
3926,1309.0,294,356,Burrow 2
3927,1310.0,232,281,A
3928,1310.0,946,180,Burrow 1
3929,1310.0,294,356,Burrow 2
3930,1311.0,232,280,A
3931,1311.0,946,180,Burrow 1
3932,1311.0,294,356,Burrow 2
3933,1312.0,233,279,A
3934,1312.0,946,180,Burrow 1
3935,1312.0,294,356,Burrow 2
3936,1313.0,233,279,A
3937,1313.0,946,180,Burrow 1
3938,1313.0,294,356,Burrow 2
3939,1314.0,234,277,A
3940,1314.0,946,180,Burrow 1
3941,1314.0,294,356,Burrow 2
3942,1315.0,235,277,A
3943,1315.0,946,180,Burrow 1
3944,1315.0,294,356,Burrow 2
3945,1316.0,236,275,A
3946,1316.0,946,180,Burrow 1
3947,1316.0,294,356,Burrow 2
3948,1317.0,237,275,A
3949,1317.0,946,180,Burrow 1
3950,1317.0,294,356,Burrow 2
3951,1318.0,238,274,A
3952,1318.0,946,180,Burrow 1
3953,1318.0,294,356,Burrow 2
3954,1319.0,239,273,A
3955,1319.0,946,180,Burrow 1
3956,1319.0,294,356,Burrow 2
3957,1320.0,240,272,A
3958,1320.0,946,180,Burrow 1
3959,1320.0,294,356,Burrow 2
3960,1321.0,241,272,A
3961,1321.0,946,180,Burrow 1
3962,1321.0,294,356,Burrow 2
3963,1322.0,242,271,A
3964,1322.0,946,180,Burrow 1
3965,1322.0,294,356,Burrow 2
3966,1323.0,243,271,A
3967,1323.0,946,180,Burrow 1
3968,1323.0,294,356,Burrow 2
3969,1324.0,244,270,A
3970,1324.0,946,180,Burrow 1
3971,1324.0,294,356,Burrow 2
3972,1325.0,246,269,A
3973,1325.0,946,180,Burrow 1
3974,1325.0,294,356,Burrow 2
3975,1326.0,248,269,A
3976,1326.0,946,180,Burrow 1
3977,1326.0,294,356,Burrow 2
3978,1327.0,249,269,A
3979,1327.0,946,180,Burrow 1
3980,1327.0,294,356,Burrow 2
3981,1328.0,250,269,A
3982,1328.0,946,180,Burrow 1
3983,1328.0,294,356,Burrow 2
3984,1329.0,250,269,A
3985,1329.0,946,180,Burrow 1
3986,1329.0,294,356,Burrow 2
3987,1330.0,250,269,A
3988,1330.0,946,180,Burrow 1
3989,1330.0,294,356,Burrow 2
3990,1331.0,250,269,A
3991,1331.0,946,180,Burrow 1
3992,1331.0,294,356,Burrow 2
3993,1332.0,250,269,A
3994,1332.0,946,180,Burrow 1
3995,1332.0,294,356,Burrow 2
3996,1333.0,250,269,A
3997,1333.0,946,180,Burrow 1
3998,1333.0,294,356,Burrow 2
3999,1334.0,251,268,A
4000,1334.0,946,180,Burrow 1
4001,1334.0,294,356,Burrow 2
4002,1335.0,251,268,A
4003,1335.0,946,180,Burrow 1
4004,1335.0,294,356,Burrow 2
4005,1336.0,252,268,A
4006,1336.0,946,180,Burrow 1
4007,1336.0,294,356,Burrow 2
4008,1337.0,252,267,A
4009,1337.0,946,180,Burrow 1
4010,1337.0,294,356,Burrow 2
4011,1338.0,253,266,A
4012,1338.0,946,180,Burrow 1
4013,1338.0,294,356,Burrow 2
4014,1339.0,254,265,A
4015,1339.0,946,180,Burrow 1
4016,1339.0,294,356,Burrow 2
4017,1340.0,256,264,A
4018,1340.0,946,180,Burrow 1
4019,1340.0,294,356,Burrow 2
4020,1341.0,258,263,A
4021,1341.0,946,180,Burrow 1
4022,1341.0,294,356,Burrow 2
4023,1342.0,260,263,A
4024,1342.0,946,180,Burrow 1
4025,1342.0,294,356,Burrow 2
4026,1343.0,261,262,A
4027,1343.0,946,180,Burrow 1
4028,1343.0,294,356,Burrow 2
4029,1344.0,263,261,A
4030,1344.0,946,180,Burrow 1
4031,1344.0,294,356,Burrow 2
4032,1345.0,264,260,A
4033,1345.0,946,180,Burrow 1
4034,1345.0,294,356,Burrow 2
4035,1346.0,266,260,A
4036,1346.0,946,180,Burrow 1
4037,1346.0,294,356,Burrow 2
4038,1347.0,267,259,A
4039,1347.0,946,180,Burrow 1
4040,1347.0,294,356,Burrow 2
4041,1348.0,269,259,A
4042,1348.0,946,180,Burrow 1
4043,1348.0,294,356,Burrow 2
4044,1349.0,271,259,A
4045,1349.0,946,180,Burrow 1
4046,1349.0,294,356,Burrow 2
4047,1350.0,272,259,A
4048,1350.0,946,180,Burrow 1
4049,1350.0,294,356,Burrow 2
4050,1351.0,273,259,A
4051,1351.0,946,180,Burrow 1
4052,1351.0,294,356,Burrow 2
4053,1352.0,275,259,A
4054,1352.0,946,180,Burrow 1
4055,1352.0,294,356,Burrow 2
4056,1353.0,277,259,A
4057,1353.0,946,180,Burrow 1
4058,1353.0,294,356,Burrow 2
4059,1354.0,278,259,A
4060,1354.0,946,180,Burrow 1
4061,1354.0,294,356,Burrow 2
4062,1355.0,280,259,A
4063,1355.0,946,180,Burrow 1
4064,1355.0,294,356,Burrow 2
4065,1356.0,281,259,A
4066,1356.0,946,180,Burrow 1
4067,1356.0,294,356,Burrow 2
4068,1357.0,283,259,A
4069,1357.0,946,180,Burrow 1
4070,1357.0,294,356,Burrow 2
4071,1358.0,285,259,A
4072,1358.0,946,180,Burrow 1
4073,1358.0,294,356,Burrow 2
4074,1359.0,287,258,A
4075,1359.0,946,180,Burrow 1
4076,1359.0,294,356,Burrow 2
4077,1360.0,289,258,A
4078,1360.0,946,180,Burrow 1
4079,1360.0,294,356,Burrow 2
4080,1361.0,291,258,A
4081,1361.0,946,180,Burrow 1
4082,1361.0,294,356,Burrow 2
4083,1362.0,293,258,A
4084,1362.0,946,180,Burrow 1
4085,1362.0,294,356,Burrow 2
4086,1363.0,294,259,A
4087,1363.0,946,180,Burrow 1
4088,1363.0,294,356,Burrow 2
4089,1364.0,296,258,A
4090,1364.0,946,180,Burrow 1
4091,1364.0,294,356,Burrow 2
4092,1365.0,296,258,A
4093,1365.0,946,180,Burrow 1
4094,1365.0,294,356,Burrow 2
4095,1366.0,297,258,A
4096,1366.0,946,180,Burrow 1
4097,1366.0,294,356,Burrow 2
4098,1367.0,297,258,A
4099,1367.0,946,180,Burrow 1
4100,1367.0,294,356,Burrow 2
4101,1368.0,297,258,A
4102,1368.0,946,180,Burrow 1
4103,1368.0,294,356,Burrow 2
4104,1369.0,297,258,A
4105,1369.0,946,180,Burrow 1
4106,1369.0,294,356,Burrow 2
4107,1370.0,298,258,A
4108,1370.0,946,180,Burrow 1
4109,1370.0,294,356,Burrow 2
4110,1371.0,298,258,A
4111,1371.0,946,180,Burrow 1
4112,1371.0,294,356,Burrow 2
4113,1372.0,298,258,A
4114,1372.0,946,180,Burrow 1
4115,1372.0,294,356,Burrow 2
4116,1373.0,299,258,A
4117,1373.0,946,180,Burrow 1
4118,1373.0,294,356,Burrow 2
4119,1374.0,298,258,A
4120,1374.0,946,180,Burrow 1
4121,1374.0,294,356,Burrow 2
4122,1375.0,298,258,A
4123,1375.0,946,180,Burrow 1
4124,1375.0,294,356,Burrow 2
4125,1376.0,299,258,A
4126,1376.0,946,180,Burrow 1
4127,1376.0,294,356,Burrow 2
4128,1377.0,298,258,A
4129,1377.0,946,180,Burrow 1
4130,1377.0,294,356,Burrow 2
4131,1378.0,299,258,A
4132,1378.0,946,180,Burrow 1
4133,1378.0,294,356,Burrow 2
4134,1379.0,299,258,A
4135,1379.0,946,180,Burrow 1
4136,1379.0,294,356,Burrow 2
4137,1380.0,299,258,A
4138,1380.0,946,180,Burrow 1
4139,1380.0,294,356,Burrow 2
4140,1381.0,299,258,A
4141,1381.0,946,180,Burrow 1
4142,1381.0,294,356,Burrow 2
4143,1382.0,299,258,A
4144,1382.0,946,180,Burrow 1
4145,1382.0,294,356,Burrow 2
4146,1383.0,300,258,A
4147,1383.0,946,180,Burrow 1
4148,1383.0,294,356,Burrow 2
4149,1384.0,300,258,A
4150,1384.0,946,180,Burrow 1
4151,1384.0,294,356,Burrow 2
4152,1385.0,300,258,A
4153,1385.0,946,180,Burrow 1
4154,1385.0,294,356,Burrow 2
4155,1386.0,300,257,A
4156,1386.0,946,180,Burrow 1
4157,1386.0,294,356,Burrow 2
4158,1387.0,301,257,A
4159,1387.0,946,180,Burrow 1
4160,1387.0,294,356,Burrow 2
4161,1388.0,300,257,A
4162,1388.0,946,180,Burrow 1
4163,1388.0,294,356,Burrow 2
4164,1389.0,300,257,A
4165,1389.0,946,180,Burrow 1
4166,1389.0,294,356,Burrow 2
4167,1390.0,299,257,A
4168,1390.0,946,180,Burrow 1
4169,1390.0,294,356,Burrow 2
4170,1391.0,300,257,A
4171,1391.0,946,180,Burrow 1
4172,1391.0,294,356,Burrow 2
4173,1392.0,300,256,A
4174,1392.0,946,180,Burrow 1
4175,1392.0,294,356,Burrow 2
4176,1393.0,300,256,A
4177,1393.0,946,180,Burrow 1
4178,1393.0,294,356,Burrow 2
4179,1394.0,300,256,A
4180,1394.0,946,180,Burrow 1
4181,1394.0,294,356,Burrow 2
4182,1395.0,300,256,A
4183,1395.0,946,180,Burrow 1
4184,1395.0,294,356,Burrow 2
4185,1396.0,300,256,A
4186,1396.0,946,180,Burrow 1
4187,1396.0,294,356,Burrow 2
4188,1397.0,300,256,A
4189,1397.0,946,180,Burrow 1
4190,1397.0,294,356,Burrow 2
4191,1398.0,300,256,A
4192,1398.0,946,180,Burrow 1
4193,1398.0,294,356,Burrow 2
4194,1399.0,300,256,A
4195,1399.0,946,180,Burrow 1
4196,1399.0,294,356,Burrow 2
4197,1400.0,300,256,A
4198,1400.0,946,180,Burrow 1
4199,1400.0,294,356,Burrow 2
4200,1401.0,301,255,A
4201,1401.0,946,180,Burrow 1
4202,1401.0,294,356,Burrow 2
4203,1402.0,301,255,A
4204,1402.0,946,180,Burrow 1
4205,1402.0,294,356,Burrow 2
4206,1403.0,301,255,A
4207,1403.0,946,180,Burrow 1
4208,1403.0,294,356,Burrow 2
4209,1404.0,301,255,A
4210,1404.0,946,180,Burrow 1
4211,1404.0,294,356,Burrow 2
4212,1405.0,301,255,A
4213,1405.0,946,180,Burrow 1
4214,1405.0,294,356,Burrow 2
4215,1406.0,301,255,A
4216,1406.0,946,180,Burrow 1
4217,1406.0,294,356,Burrow 2
4218,1407.0,301,255,A
4219,1407.0,946,180,Burrow 1
4220,1407.0,294,356,Burrow 2
4221,1408.0,301,255,A
4222,1408.0,946,180,Burrow 1
4223,1408.0,294,356,Burrow 2
4224,1409.0,300,255,A
4225,1409.0,946,180,Burrow 1
4226,1409.0,294,356,Burrow 2
4227,1410.0,301,254,A
4228,1410.0,946,180,Burrow 1
4229,1410.0,294,356,Burrow 2
4230,1411.0,300,254,A
4231,1411.0,946,180,Burrow 1
4232,1411.0,294,356,Burrow 2
4233,1412.0,300,254,A
4234,1412.0,946,180,Burrow 1
4235,1412.0,294,356,Burrow 2
4236,1413.0,300,254,A
4237,1413.0,946,180,Burrow 1
4238,1413.0,294,356,Burrow 2
4239,1414.0,301,254,A
4240,1414.0,946,180,Burrow 1
4241,1414.0,294,356,Burrow 2
4242,1415.0,300,253,A
4243,1415.0,946,180,Burrow 1
4244,1415.0,294,356,Burrow 2
4245,1416.0,300,254,A
4246,1416.0,946,180,Burrow 1
4247,1416.0,294,356,Burrow 2
4248,1417.0,300,253,A
4249,1417.0,946,180,Burrow 1
4250,1417.0,294,356,Burrow 2
4251,1418.0,300,253,A
4252,1418.0,946,180,Burrow 1
4253,1418.0,294,356,Burrow 2
4254,1419.0,300,253,A
4255,1419.0,946,180,Burrow 1
4256,1419.0,294,356,Burrow 2
4257,1420.0,300,253,A
